kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_duration,koi_depth,koi_time0bk,koi_prad,koi_ror,koi_dor,koi_impact,koi_incl,koi_srad,koi_smass,koi_steff,koi_slogg,koi_smet,koi_kepmag,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_vet_stat,koi_vet_date,koi_disp_prov,koi_period_err1,koi_period_err2,koi_duration_err1,koi_duration_err2,koi_depth_err1,koi_depth_err2,koi_prad_err1,koi_prad_err2,koi_steff_err1,koi_steff_err2
5652983,K00371.02,FALSE POSITIVE,0.6054,9.0584662,6.376,61.8,133.2317,2.46,0.007027,10.817,0.154,89.38,3.207,1.552,5198.0,3.614,0.19,12.193,0,1,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001146,-0.0001146,0.298,-0.298,4.1,-4.1,0.08,-0.08,95.0,-95.0
9092897,K07600.01,FALSE POSITIVE,0.19749999999999998,3.9169155,2.11,44992.590000000004,132.2130377,39.910000000000004,0.2718419,11.2137,0.9557,85.10499999999999,1.1236,0.8705,5586.9,4.2812,-0.08600000000000001,12.94,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.002152,0.34009999999999996,-0.34009999999999996,123.4,-122.9,11.594999999999999,-7.9590000000000005,178.9,-173.2
9246715,K07601.01,FALSE POSITIVE,0.0,342.55315723,73.8068,192890.0,337.516722,830.99,0.535184,46.539,0.797,89.02,14.219,1.95,4857.0,2.422,-0.4,9.266,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.734e-05,-9.734e-05,0.0124,-0.0124,28.9,-28.9,184.1,-398.9,116.0,-131.0
9292130,K07602.01,FALSE POSITIVE,0.2262,362.747593,16.45,132.4,368.2357,2.51,0.010655,161.6,0.3185,89.95,2.16,1.31,6176.0,3.885,-0.2,10.662,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.007962,-0.007962,1.4,-1.4,10.9,-10.9,0.12,-0.09,52.0,-52.0
9541144,K07603.01,FALSE POSITIVE,0.0001,0.536650344,2.878,25.8,131.7073,1.57,0.005103,1.261,0.7718,52.14,2.825,1.396,5490.0,3.681,-0.06,13.921,0,1,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,7.98e-06,-7.98e-06,0.601,-0.601,4.3,-4.3,0.65,-0.88,185.0,-190.0
8677057,K07903.01,CANDIDATE,0.967,0.694611128,1.115,98.8,131.93244,0.64,0.008866,4.76,0.176,87.88,0.662,0.726,4612.0,4.646,-0.06,15.7,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.741e-06,-3.741e-06,0.152,-0.152,13.7,-13.7,0.06,-0.04,124.0,-138.0
8702537,K07905.01,CANDIDATE,0.924,7.4751841,5.166,28.1,137.1908,0.85,0.004866,10.59,0.309,88.33,1.602,0.894,5616.0,3.98,-0.34,13.075,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0002273,-0.0002273,0.532,-0.532,3.6,-3.6,0.2,-0.27,184.0,-127.0
8757213,K07911.01,FALSE POSITIVE,0.078,328.0485,13.75,398.0,301.5126,2.22,0.018484,175.8,0.329,89.89,1.1,1.188,6268.0,4.429,0.07,15.619,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.04563,-0.04563,2.7,-2.7,114.0,-114.0,0.78,-0.26,195.0,-260.0
8880003,K07914.01,FALSE POSITIVE,0.0,1.72128752,2.366,58.5,132.5489,0.65,0.007136,5.06,0.449,84.91,0.833,0.925,5813.0,4.561,-0.28,15.178,1,0,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,2.78e-05,-2.78e-05,0.365,-0.365,9.9,-9.9,0.17,-0.06,157.0,-174.0
8953296,K07916.01,FALSE POSITIVE,0.0,0.784294574,4.18831,212530.0,132.2265109,87.26,0.549168,2.2294,0.764,69.96,1.455,1.147,6576.0,4.171,-0.36,13.901,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.1e-08,-5.1e-08,0.00412,-0.00412,146.0,-146.0,25.12,-22.85,185.0,-254.0
8749844,K07909.01,FALSE POSITIVE,0.231,361.51099,4.868,235.9,249.7333,6.85,0.014603,518.0,0.443,89.95,4.298,2.806,9492.0,3.619,0.07,12.973,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01022,-0.01022,0.519,-0.519,31.2,-31.2,1.1,-3.29,297.0,-396.0
8962007,K07917.01,FALSE POSITIVE,0.002,1.41435861,2.285,56.8,132.69838,0.74,0.006824,4.72,0.189,87.7,0.994,0.837,5470.0,4.366,-0.06,14.842,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.44e-05,-1.44e-05,0.262,-0.262,7.3,-7.3,0.25,-0.13,164.0,-164.0
8703491,K07906.01,FALSE POSITIVE,0.0,0.616343903,0.7656,161.4,132.086508,1.72,0.011757,6.24,0.042,89.62,1.34,1.205,6045.0,4.264,0.28,12.19,0,1,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,3.49e-07,-3.49e-07,0.0239,-0.0239,3.3,-3.3,0.56,-0.34,190.0,-232.0
9043947,K07920.01,CANDIDATE,0.869,1.04347858,2.012,22.5,131.8424,1.09,0.004461,3.53,0.497,81.91,2.246,1.281,6014.0,3.843,-0.04,13.292,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.071e-05,-1.071e-05,0.306,-0.306,3.4,-3.4,0.2,-0.39,200.0,-182.0
9079587,K07921.01,FALSE POSITIVE,0.0,364.33929,13.486,1944.0,183.3173,4.4,0.050387,99.2,0.934,89.46,0.8,0.841,5606.0,4.557,-0.32,15.616,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01451,-0.01451,0.984,-0.984,140.0,-140.0,1.0,-0.42,152.0,-152.0
8703506,K07907.01,FALSE POSITIVE,0.019,352.710091,2.901,1658.0,251.1931,3.75,0.037835,914.0,0.329,89.98,0.908,0.981,6112.0,4.513,-0.34,15.672,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.00774,-0.00774,0.364,-0.364,212.0,-212.0,1.19,-0.4,192.0,-234.0
8590776,K07900.01,FALSE POSITIVE,0.034,33.8938177,2.012,205.1,135.3496,1.22,0.013228,123.2,0.332,89.85,0.848,0.937,5818.0,4.554,-0.22,14.517,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.000619,-0.000619,0.623,-0.623,40.2,-40.2,0.35,-0.11,156.0,-174.0
8761550,K07912.01,FALSE POSITIVE,0.01,224.591055,3.232,125.2,208.7904,2.17,0.011205,349.0,0.768,89.87,1.771,1.124,5786.0,3.992,0.1,12.238,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.00349,-0.00349,0.612,-0.612,22.4,-22.4,0.36,-0.68,157.0,-157.0
8686761,K07904.01,FALSE POSITIVE,0.0,374.93999098,17.0849,235.1,137.9851608,4.67,0.014694,131.986283,0.64,89.72,2.909,1.363,5382.0,3.645,-0.18,13.917,1,0,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021516,-0.0021496,0.34009999999999996,-0.34009999999999996,123.3,-123.1,1.43,-3.1,169.0,-187.0
8873450,K07913.01,CONFIRMED,0.0,24.2783801,4.564,714.4,154.51325,2.03,0.026305,29.8,0.717,88.62,0.707,0.698,4450.0,4.583,0.14,14.164,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0003588,-0.0003588,0.258,-0.258,60.5,-60.5,0.08,-0.17,132.0,-132.0
8880317,K07915.01,CANDIDATE,0.324,382.5891,11.7,298.2,372.8314,2.15,0.015918,253.7,0.042,89.99,1.239,1.019,6337.0,4.261,-0.34,13.678,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.1096,-0.1096,10.4,-10.4,36.7,-36.7,0.65,-0.43,176.0,-220.0
8750503,K07910.01,FALSE POSITIVE,0.074,11.9283194,6.69,182.5,142.127,0.98,0.01201,13.78,0.052,89.78,0.75,0.72,5010.0,4.545,-0.2,15.577,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0003203,-0.0003203,0.684,-0.684,19.7,-19.7,0.1,-0.1,151.0,-151.0
8639155,K07902.01,FALSE POSITIVE,0.0,0.603351522,0.8358,164.1,131.98902,3.91,0.012153,5.02,0.46,84.75,2.948,1.515,6240.0,3.679,-0.04,12.959,0,1,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,1.281e-06,-1.281e-06,0.0839,-0.0839,12.0,-12.0,0.6,-1.48,190.0,-152.0
9021047,K07919.01,FALSE POSITIVE,0.0,31.97280045,4.9,2236.4,261.76713,5.88,0.05335,24.21,0.935,87.79,1.01,1.066,6340.0,4.457,-0.3,15.248,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,9.039e-05,-9.039e-05,0.171,-0.171,75.7,-75.7,1.87,-0.62,176.0,-242.0
8587439,K07899.01,FALSE POSITIVE,0.002,8.39140024,1.193,134.4,139.02864,1.1,0.010799,51.1,0.342,89.62,0.935,0.781,5892.0,4.389,-0.66,14.13,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.862e-05,-5.862e-05,0.279,-0.279,27.8,-27.8,0.28,-0.2,177.0,-159.0
8712863,K07908.01,FALSE POSITIVE,0.168,0.532493086,2.145,19.9,131.90244,1.87,0.004251,1.751,0.558,71.43,4.032,1.774,6894.0,3.476,-0.44,11.238,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,2.601e-06,-2.601e-06,0.504,-0.504,2.0,-2.0,0.22,-0.86,280.0,-385.0
9079915,K07922.01,FALSE POSITIVE,0.007,0.812678859,0.841,39.3,132.20817,0.83,0.006146,5.64,0.664,83.24,1.236,1.251,6636.0,4.349,-0.06,13.513,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,4.141e-06,-4.141e-06,0.192,-0.192,7.5,-7.5,0.27,-0.09,161.0,-221.0
10208894,K08199.01,FALSE POSITIVE,0.0,183.836254,13.088,1046.2,149.3728,51.64,0.039532,43.9,0.956,88.75,11.963,1.934,4959.0,2.569,-0.44,13.993,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.005393,-0.005393,0.567,-0.567,70.5,-70.5,8.93,-13.39,86.0,-149.0
10214873,K08200.01,FALSE POSITIVE,0.0,5.959695593,1.8383,151.2,135.2739557,1.13,0.011755,19.706945,0.626,88.18,0.884,0.984,5717.0,4.538,0.0,14.331,0,0,1,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021529,-0.0021518,0.34019999999999995,-0.34009999999999996,123.1,-122.9,0.32,-0.1,156.0,-156.0
10253977,K08201.01,CANDIDATE,0.216,392.601892,3.21,779.0,496.9922,2.25,0.027389,691.0,0.713,89.94,0.753,0.843,5307.0,4.605,-0.2,14.382,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.008911,-0.008911,0.482,-0.482,124.0,-124.0,0.34,-0.2,159.0,-143.0
10268714,K08202.01,FALSE POSITIVE,0.141,452.65206,19.87,175.1,495.317,2.41,0.012781,135.8,0.646,89.73,1.73,1.3,6664.0,4.075,-0.28,12.568,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.04704,-0.04704,5.7,-5.7,14.2,-14.2,0.53,-0.63,161.0,-202.0
10281311,K08203.01,FALSE POSITIVE,0.037,234.66319186,7.627,243.5,166.0293811,1.68,0.014339,238.32073,0.029,89.99,1.076,1.126,6306.0,4.426,-0.1,14.79,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021433000000000003,-0.0021399,0.34009999999999996,-0.34009999999999996,123.1,-122.9,0.53,-0.2,169.0,-225.0
10341876,K08204.01,FALSE POSITIVE,0.0,351.204993,22.414,1257.9,184.9276,3.57,0.035588,81.9,0.777,89.46,0.918,0.838,5845.0,4.435,-0.44,15.506,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.006986,-0.006986,0.693,-0.693,65.8,-65.8,0.91,-0.5,158.0,-175.0
10351947,K08205.01,CANDIDATE,0.325,260.446151,9.314,713.9,235.469,25.39,0.029827,108.4,0.896,89.53,7.796,1.748,4845.0,2.897,0.06,12.766,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.003977,-0.003977,0.391,-0.391,48.3,-48.3,1.6,-4.8,43.0,-93.0
10160922,K07990.01,CANDIDATE,0.789,87.487573,5.881,528.7,154.5163,1.87,0.020983,115.1,0.127,89.94,0.818,0.907,5774.0,4.567,-0.3,15.626,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.002634,-0.002634,0.66,-0.66,77.6,-77.6,0.49,-0.16,155.0,-172.0
10198225,K07991.01,CANDIDATE,0.989,11.9451376,6.893,63.3,142.3107,3.32,0.007296,12.0,0.443,87.88,4.163,1.517,5094.0,3.38,-0.08,12.609,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.000216,-0.000216,0.541,-0.541,6.1,-6.1,0.64,-1.05,100.0,-138.0
10214341,K07992.01,CANDIDATE,0.126,277.13367,9.67,321.2,400.4719,1.84,0.017367,169.0,0.662,89.78,0.971,1.025,6461.0,4.474,-0.52,14.635,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01585,-0.01585,1.6,-1.6,53.2,-53.2,0.56,-0.18,155.0,-213.0
10219288,K07993.01,FALSE POSITIVE,0.0,3.381607,7.627,440.6,132.92656,117.25,0.018065,3.487,0.088,88.55,59.437,1.467,3974.0,1.056,-0.36,12.798,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001828,-0.001828,0.381,-0.381,30.3,-30.3,27.79,-38.2,130.0,-118.0
10226343,K07994.01,FALSE POSITIVE,0.0,0.660655454,7.111,566.9,131.6909,16.81,0.126701,1.127,1.098,12.91,1.215,1.279,6520.0,4.375,0.07,15.666,1,0,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,1.47e-06,-1.47e-06,0.357,-0.357,13.6,-13.6,5.01,-2.14,180.0,-270.0
10263598,K07995.01,FALSE POSITIVE,0.088,145.750554,13.999,385.6,199.6247,15.34,0.017482,80.92,0.017,89.99,8.038,2.394,5096.0,3.007,0.07,13.192,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.00357,-0.00357,0.76,-0.76,26.2,-26.2,0.88,-4.69,59.0,-209.0
10266860,K07996.01,FALSE POSITIVE,0.0,2.17813954,2.063,28.6,132.02972,1.0,0.004946,8.114,0.054,89.62,1.851,1.261,6511.0,4.003,-0.12,13.422,0,0,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,2.491e-05,-2.491e-05,0.273,-0.273,3.7,-3.7,0.23,-0.26,175.0,-175.0
4763020,K08097.01,FALSE POSITIVE,0.017,384.09781,12.55,100.1,418.6723,1.63,0.009146,236.0,0.016,90.0,1.628,0.921,5884.0,3.979,-0.48,12.578,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02447,-0.02447,1.4,-1.4,13.5,-13.5,0.34,-0.51,177.0,-133.0
5128966,K08098.01,FALSE POSITIVE,0.0,0.505322676,5.2727,77349.0,131.542732,46.59,0.461721,1.477361,1.036,45.47,0.924,0.962,5941.0,4.49,-0.22,14.457,0,1,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0021544999999999997,-0.0021514,0.33999999999999997,-0.33999999999999997,123.2,-123.0,14.42,-5.75,187.0,-208.0
5288744,K08099.01,FALSE POSITIVE,0.057,333.71634048,4.8236,420.2,336.7917544,3.53,0.018814,536.215768,0.093,89.99,1.719,0.975,6045.0,3.956,-0.5,13.435,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.002157,-0.0021508,0.33999999999999997,-0.33999999999999997,123.2,-123.0,0.77,-1.14,181.0,-163.0
5305225,K08100.01,FALSE POSITIVE,0.0,322.50741,20.688,349.5,350.3646,2.11,0.020725,54.5,0.912,89.04,0.933,0.926,5708.0,4.465,-0.08,14.013,1,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02004,-0.02004,0.992,-0.992,28.4,-28.4,0.58,-0.25,152.0,-169.0
5598216,K08101.01,FALSE POSITIVE,0.0,373.8716,16.78,382.7,186.6688,2.19,0.017978,168.1,0.246,89.92,1.116,0.821,5846.0,4.258,-0.46,13.683,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.03763,-0.03763,3.1,-3.1,42.6,-42.6,0.62,-0.55,158.0,-158.0
5637036,K08102.01,FALSE POSITIVE,0.157,171.046664,2.438,731.0,293.02637,32.31,0.024557,508.0,0.387,89.96,12.048,2.632,4932.0,2.697,0.07,12.769,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.001613,-0.001613,0.323,-0.323,102.0,-102.0,2.3,-8.64,88.0,-137.0
5647008,K08103.01,FALSE POSITIVE,0.493,0.799868354,6.613,4928.8,131.997209,34.7,0.36032,1.384,1.274,22.91,0.882,0.873,5568.0,4.488,-0.12,14.335,0,1,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,5.97e-07,-5.97e-07,0.156,-0.156,26.2,-26.2,8.74,-3.73,166.0,-166.0
10385708,K08206.01,FALSE POSITIVE,0.0,345.7671,15.38,212.7,320.3812,2.5,0.013475,160.6,0.391,89.86,1.702,1.115,5845.0,4.024,0.08,11.153,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.03129,-0.03129,1.2,-1.2,19.4,-19.4,0.18,-0.12,79.0,-79.0
10404545,K08207.01,FALSE POSITIVE,0.0,350.34114,16.97,1363.8,184.81,2.5,0.033137,162.9,0.01,90.0,0.69,0.768,5188.0,4.642,-0.38,15.901,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01714,-0.01714,1.1,-1.1,98.8,-98.8,0.33,-0.19,153.0,-153.0
10425070,K08208.01,FALSE POSITIVE,0.003,363.97165,5.702,1966.0,198.9835,40.48,0.440765,177.4,1.394,89.55,0.841,0.939,5648.0,4.559,-0.1,14.977,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01144,-0.01144,0.868,-0.868,280.0,-280.0,11.21,-3.76,169.0,-152.0
10425070,K08208.02,FALSE POSITIVE,0.0,395.23753,18.494,1298.0,186.536,3.17,0.034486,134.0,0.629,89.73,0.841,0.939,5648.0,4.559,-0.1,14.977,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02629,-0.02629,0.85,-0.85,107.0,-107.0,0.87,-0.3,169.0,-152.0
10461045,K08209.01,FALSE POSITIVE,0.088,385.97241,12.167,162.0,315.6247,1.72,0.011971,220.0,0.444,89.88,1.316,1.185,6732.0,4.271,-0.36,13.161,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0131,-0.0131,0.929,-0.929,18.8,-18.8,0.5,-0.29,162.0,-223.0
10493253,K08210.01,FALSE POSITIVE,0.168,89.667675,3.726,1415.0,183.036,78.77,0.03388,180.5,0.324,89.9,21.291,2.075,4742.0,2.099,-0.5,12.393,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.006158,-0.006158,0.819,-0.819,276.0,-276.0,16.8,-39.2,106.0,-118.0
10515564,K08211.01,CANDIDATE,0.266,5.0487451,4.007,67.6,134.6825,0.67,0.007408,9.63,0.133,89.21,0.83,0.939,5450.0,4.573,0.07,14.811,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0001005,-0.0001005,0.454,-0.454,10.4,-10.4,0.15,-0.05,164.0,-164.0
10321927,K07997.01,FALSE POSITIVE,0.103,321.02094,7.51,592.9,179.7137,1.96,0.022141,319.8,0.295,89.95,0.81,0.743,5334.0,4.492,-0.32,15.238,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.021,-0.021,2.3,-2.3,81.5,-81.5,0.33,-0.25,185.0,-185.0
10321972,K07998.01,CANDIDATE,0.692,122.11555,16.07,1104.0,228.38,2.96,0.030306,58.3,0.23,89.77,0.894,0.764,5592.0,4.418,-0.42,15.546,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01898,-0.01898,1.3,-1.3,106.0,-106.0,0.9,-0.56,195.0,-195.0
10322797,K07999.01,FALSE POSITIVE,0.0,1.213742728,3.596,31.7,131.74123,1.18,0.005421,2.17,0.627,73.19,1.987,1.319,6532.0,3.961,-0.2,13.203,0,0,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,8.822e-06,-8.822e-06,0.198,-0.198,1.9,-1.9,0.25,-0.38,156.0,-195.0
10331279,K08000.01,CANDIDATE,0.975,225.48805,19.46,379.9,224.2023,1.7,0.019945,54.0,0.817,89.13,0.782,0.847,5663.0,4.579,-0.38,15.306,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01866,-0.01866,2.3,-2.3,42.1,-42.1,0.43,-0.14,169.0,-152.0
10338529,K08002.01,FALSE POSITIVE,0.087,366.74866,12.446,419.1,308.3136,2.35,0.019807,174.3,0.663,89.78,1.087,1.005,6136.0,4.368,-0.18,15.216,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01903,-0.01903,0.874,-0.874,54.9,-54.9,0.75,-0.38,190.0,-212.0
10340212,K08003.01,FALSE POSITIVE,0.0,0.93374894,4.637,226.2,131.526,0.18,0.014217,1.564,0.457,73.02,0.116,0.094,2661.0,5.283,0.0,13.81,1,0,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,1.45e-05,-1.45e-05,0.67,-0.67,40.6,-40.6,0.0,0.0,0.0,0.0
10383729,K08004.01,FALSE POSITIVE,0.0,0.734548624,2.207,58.6,132.16826,0.84,0.007602,1.917,0.747,67.08,1.007,1.111,6046.0,4.478,0.07,13.594,0,1,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,5.682e-06,-5.682e-06,0.166,-0.166,3.0,-3.0,0.26,-0.09,169.0,-190.0
5709226,K08104.01,FALSE POSITIVE,0.05,317.99484,7.28,719.0,393.0306,2.22,0.024768,314.0,0.405,89.93,0.82,0.916,5665.0,4.568,-0.2,15.181,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01131,-0.01131,1.1,-1.1,118.0,-118.0,0.58,-0.2,169.0,-169.0
5775090,K08105.01,FALSE POSITIVE,0.021,432.96732,10.85,866.0,173.2686,1.64,0.026088,308.0,0.189,89.96,0.576,0.606,4403.0,4.7,-0.46,15.848,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02819,-0.02819,1.3,-1.3,110.0,-110.0,0.17,-0.13,131.0,-144.0
5791705,K08106.01,FALSE POSITIVE,0.217,614.39054,9.312,289.1,332.5045,2.43,0.015612,509.0,0.11,89.99,1.427,1.156,6228.0,4.193,0.0,13.541,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01691,-0.01691,0.856,-0.856,34.3,-34.3,0.45,-0.44,74.0,-80.0
5802205,K08107.01,CANDIDATE,0.381,578.88761,18.521,76.8,219.2878,1.69,0.008083,233.8,0.24,89.94,1.917,1.185,6180.0,3.946,-0.14,11.402,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02197,-0.02197,0.959,-0.959,5.8,-5.8,0.45,-0.67,195.0,-238.0
5812648,K08108.01,FALSE POSITIVE,0.08,238.561202,11.9,260.2,273.2378,5.75,0.01591,107.9,0.732,89.61,3.308,1.493,6565.0,3.573,-0.52,12.995,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.00775,-0.00775,1.3,-1.3,19.9,-19.9,0.96,-2.41,178.0,-218.0
5858919,K08109.01,CANDIDATE,0.224,218.771117,3.201,140.1,250.92469,250.2,0.015155,186.3,0.95,89.71,151.184,1.436,3297.0,0.236,0.08,12.429,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.002818,-0.002818,0.344,-0.344,21.0,-21.0,8.2,-26.25,91.0,-91.0
5872139,K08110.01,FALSE POSITIVE,0.043,375.17737,20.52,1230.0,260.4516,3.64,0.032567,132.7,0.405,89.83,1.024,1.125,6089.0,4.468,0.07,15.92,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01661,-0.01661,1.2,-1.2,105.0,-105.0,1.15,-0.38,193.0,-257.0
10519701,K08212.01,FALSE POSITIVE,0.079,334.87402,35.42,387.8,426.2844,47.48,0.185196,15.84,1.165,85.78,2.348,1.299,6122.0,3.811,-0.12,13.381,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02412,-0.02412,4.1,-4.1,28.0,-28.0,8.78,-16.3,183.0,-165.0
10664150,K08213.01,FALSE POSITIVE,0.129,370.2402,31.46,1272.6,307.3322,29.24,0.277163,27.8,1.239,87.45,0.966,1.03,6296.0,4.481,-0.36,15.59,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.0205,-0.0205,2.2,-2.2,76.7,-76.7,9.23,-3.09,169.0,-226.0
10735575,K08214.01,FALSE POSITIVE,0.0,1.6749812,2.707,94.0,131.79288,79.51,0.008621,4.46,0.382,85.09,84.461,1.498,3940.0,0.76,-0.64,11.709,0,1,1,1,Done,2018-08-16,q1_q17_dr25_sup_koi,1.798e-05,-1.798e-05,0.411,-0.411,13.1,-13.1,10.46,-19.41,63.0,-63.0
10753394,K08215.01,FALSE POSITIVE,0.01,288.678554,9.197,242.5,143.8403,0.96,0.015265,172.4,0.717,89.76,0.575,0.56,4326.0,4.667,-0.54,13.145,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.005932,-0.005932,0.675,-0.675,25.0,-25.0,0.07,-0.09,131.0,-131.0
10875937,K08216.01,FALSE POSITIVE,0.0,307.94735718,15.0,11296.0,316.0192261,76.66,0.157367,30.3,0.966,88.17,4.461,0.874,4878.0,3.08,-0.35,14.092,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.02778,-0.02778,4.4,-4.4,963.0,-963.0,47.57,-25.6,147.0,-117.0
10907307,K08217.01,CANDIDATE,0.0,277.25118,8.742,1517.4,400.0395,5.02,0.043832,113.8,0.932,89.53,1.048,0.91,6046.0,4.357,-0.4,12.349,0,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01269,-0.01269,0.49,-0.49,97.9,-97.9,1.36,-0.91,164.0,-164.0
11087662,K08218.01,FALSE POSITIVE,0.083,264.63654,42.77,431.8,190.9169,42.55,0.266722,10.47,1.247,83.16,1.461,1.235,6564.0,4.198,-0.18,13.328,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.01671,-0.01671,3.3,-3.3,21.1,-21.1,7.17,-6.43,72.0,-85.0
10389280,K08005.01,FALSE POSITIVE,0.075,375.408923,11.438,87.3,364.4869,4.48,0.009063,215.4,0.529,89.86,4.528,3.472,11357.0,3.667,0.07,10.25,1,0,0,0,Done,2018-08-16,q1_q17_dr25_sup_koi,0.009458,-0.009458,0.401,-0.401,6.4,-6.4,0.41,-2.47,265.0,-575.0
10397315,K08006.01,FALSE POSITIVE,0.0,2.17812769,1.645,61.7,132.02922,0.78,0.007429,8.68,0.533,86.47,0.958,1.043,6014.0,4.494,-0.08,14.358,0,0,0,1,Done,2018-08-16,q1_q17_dr25_sup_koi,1.686e-05,-1.686e-05,0.209,-0.209,7.3,-7.3,0.24,-0.08,162.0,-198.0
